timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750777145517,398,ObtenerArtista,200,OK,PruebaHumoSpotify 1-3,text,true,,1517,312,4,4,https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg,398,0,120
1750777146649,333,TokenSpotify,200,OK,PruebaHumoSpotify 1-2,text,true,,973,340,4,4,https://accounts.spotify.com/api/token,333,0,119
1750777146852,316,TokenSpotify,200,OK,PruebaHumoSpotify 1-1,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,316,0,116
1750777146901,313,TokenSpotify,200,OK,PruebaHumoSpotify 1-4,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,313,0,115
1750777146938,316,TokenSpotify,200,OK,PruebaHumoSpotify 1-3,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,316,0,117
1750777147983,348,ObtenerArtista,200,OK,PruebaHumoSpotify 1-2,text,true,,1534,312,4,4,https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms,348,0,117
1750777148169,376,ObtenerArtista,200,OK,PruebaHumoSpotify 1-1,text,true,,1523,312,4,4,https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s,376,0,120
1750777148235,341,ObtenerArtista,200,OK,PruebaHumoSpotify 1-4,text,true,,1525,312,4,4,https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm,341,0,118
1750777148255,352,ObtenerArtista,200,OK,PruebaHumoSpotify 1-3,text,true,,1535,312,4,4,https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai,352,0,121
1750777149336,317,TokenSpotify,200,OK,PruebaHumoSpotify 1-2,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,317,0,118
1750777149547,323,TokenSpotify,200,OK,PruebaHumoSpotify 1-1,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,323,0,118
1750777149587,325,TokenSpotify,200,OK,PruebaHumoSpotify 1-4,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,325,0,118
1750777149609,317,TokenSpotify,200,OK,PruebaHumoSpotify 1-3,text,true,,972,340,4,4,https://accounts.spotify.com/api/token,317,0,118
1750777150654,305,ObtenerArtista,200,OK,PruebaHumoSpotify 1-2,text,true,,1520,312,4,4,https://api.spotify.com/v1/artists/0du5cEVh5yTK9QJze8zA0C,305,0,116
1750777150877,355,ObtenerArtista,200,OK,PruebaHumoSpotify 1-1,text,true,,1525,312,4,4,https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T,355,0,119
